,GEO_ID,NAME,H016D001,H016D002,H016D003,H016D004,H016D005,H016D006,H016D007,H016D008,H016D009,H016D010,H016D011,H016D012,H016D013,H016D014,H016D017,H016D015,H016D016
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!7-or-more-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household
439,8710000US3611747,"ZCTA5 11747, New York",396,340,15,82,64,97,42,22,18,56,10,15,15,8,3,3,2
440,8710000US3611749,"ZCTA5 11749, New York",53,49,4,11,12,7,9,0,6,4,0,1,1,1,0,1,0
441,8710000US3611751,"ZCTA5 11751, New York",100,69,5,16,14,17,8,7,2,31,6,8,10,4,0,2,1
442,8710000US3611752,"ZCTA5 11752, New York",47,40,2,4,7,9,10,2,6,7,2,1,2,1,0,0,1
443,8710000US3611753,"ZCTA5 11753, New York",805,653,9,93,140,265,84,38,24,152,14,33,40,52,1,12,0
444,8710000US3611754,"ZCTA5 11754, New York",124,104,16,24,18,25,10,6,5,20,6,4,3,3,1,3,0
445,8710000US3611755,"ZCTA5 11755, New York",258,148,11,34,33,36,17,9,8,110,36,34,24,12,0,3,1
446,8710000US3611756,"ZCTA5 11756, New York",674,602,27,86,139,170,83,51,46,72,10,13,16,15,4,9,5
447,8710000US3611757,"ZCTA5 11757, New York",256,197,12,39,36,53,33,12,12,59,9,19,14,9,0,5,3
448,8710000US3611758,"ZCTA5 11758, New York",281,241,24,54,68,39,31,16,9,40,14,5,4,7,3,4,3
449,8710000US3611762,"ZCTA5 11762, New York",99,96,6,33,16,25,8,5,3,3,0,1,2,0,0,0,0
450,8710000US3611763,"ZCTA5 11763, New York",204,168,12,36,40,41,20,10,9,36,12,12,6,4,0,2,0
451,8710000US3611764,"ZCTA5 11764, New York",98,93,3,15,25,31,10,5,4,5,1,1,3,0,0,0,0
452,8710000US3611765,"ZCTA5 11765, New York",16,14,1,1,3,5,3,1,0,2,0,0,1,0,1,0,0
453,8710000US3611766,"ZCTA5 11766, New York",137,130,6,30,29,37,15,6,7,7,1,1,0,4,0,0,1
454,8710000US3611767,"ZCTA5 11767, New York",173,141,11,27,29,41,19,9,5,32,8,5,7,11,0,1,0
455,8710000US3611768,"ZCTA5 11768, New York",121,103,8,31,26,23,8,6,1,18,4,5,6,2,0,1,0
456,8710000US3611769,"ZCTA5 11769, New York",30,21,1,8,2,4,3,3,0,9,3,3,1,2,0,0,0
457,8710000US3611770,"ZCTA5 11770, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,8710000US3611771,"ZCTA5 11771, New York",117,88,6,30,12,24,11,4,1,29,5,13,5,4,1,1,0
459,8710000US3611772,"ZCTA5 11772, New York",270,154,9,50,18,42,14,9,12,116,27,39,20,22,2,3,3
460,8710000US3611776,"ZCTA5 11776, New York",317,164,22,31,36,38,20,11,6,153,42,46,25,25,3,8,4
461,8710000US3611777,"ZCTA5 11777, New York",181,76,10,30,11,14,9,0,2,105,35,21,24,18,0,5,2
462,8710000US3611778,"ZCTA5 11778, New York",53,42,2,12,9,10,4,3,2,11,1,4,2,4,0,0,0
463,8710000US3611779,"ZCTA5 11779, New York",466,303,15,54,50,68,42,35,39,163,28,39,46,24,5,16,5
464,8710000US3611780,"ZCTA5 11780, New York",92,69,12,9,10,24,10,3,1,23,8,4,3,5,0,3,0
465,8710000US3611782,"ZCTA5 11782, New York",73,49,3,7,13,14,3,7,2,24,3,2,9,7,2,0,1
466,8710000US3611783,"ZCTA5 11783, New York",120,110,8,31,24,18,17,7,5,10,1,3,2,3,0,1,0
467,8710000US3611784,"ZCTA5 11784, New York",287,206,9,25,48,51,37,20,16,81,13,26,11,16,2,10,3
468,8710000US3611786,"ZCTA5 11786, New York",48,44,4,17,8,6,3,4,2,4,2,1,1,0,0,0,0
469,8710000US3611787,"ZCTA5 11787, New York",303,233,18,51,48,64,38,6,8,70,17,16,17,13,1,6,0
470,8710000US3611788,"ZCTA5 11788, New York",349,151,11,26,28,52,17,10,7,198,34,51,58,43,1,7,4
471,8710000US3611789,"ZCTA5 11789, New York",40,28,0,6,5,11,4,2,0,12,4,3,2,3,0,0,0
472,8710000US3611790,"ZCTA5 11790, New York",289,226,23,61,60,45,23,9,5,63,10,5,23,12,4,6,3
473,8710000US3611791,"ZCTA5 11791, New York",1418,1261,32,212,292,450,162,74,39,157,8,25,25,62,2,24,11
474,8710000US3611792,"ZCTA5 11792, New York",26,24,3,5,7,5,3,0,1,2,0,1,0,1,0,0,0
475,8710000US3611793,"ZCTA5 11793, New York",199,182,13,38,34,46,31,10,10,17,0,4,1,4,1,6,1
476,8710000US3611794,"ZCTA5 11794, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,8710000US3611795,"ZCTA5 11795, New York",103,89,5,26,16,19,12,5,6,14,5,3,4,2,0,0,0
478,8710000US3611796,"ZCTA5 11796, New York",10,6,1,3,0,2,0,0,0,4,2,2,0,0,0,0,0
479,8710000US3611797,"ZCTA5 11797, New York",257,227,7,56,53,52,34,14,11,30,2,8,11,4,1,3,1
480,8710000US3611798,"ZCTA5 11798, New York",82,73,5,10,12,21,13,5,7,9,1,3,1,2,2,0,0
481,8710000US3611801,"ZCTA5 11801, New York",1920,1525,49,224,303,438,251,135,125,395,56,68,87,103,22,46,13
482,8710000US3611803,"ZCTA5 11803, New York",808,702,23,121,132,248,93,57,28,106,13,18,19,39,0,13,4
483,8710000US3611804,"ZCTA5 11804, New York",79,69,2,11,14,18,11,10,3,10,1,5,0,4,0,0,0
484,8710000US3611901,"ZCTA5 11901, New York",86,43,4,12,8,8,6,2,3,43,8,16,7,4,2,5,1
485,8710000US3611930,"ZCTA5 11930, New York",6,3,0,1,0,1,0,1,0,3,0,1,1,1,0,0,0
486,8710000US3611931,"ZCTA5 11931, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,8710000US3611932,"ZCTA5 11932, New York",3,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
488,8710000US3611933,"ZCTA5 11933, New York",20,17,5,8,0,1,2,1,0,3,1,1,0,1,0,0,0
489,8710000US3611934,"ZCTA5 11934, New York",26,20,3,7,6,2,1,0,1,6,1,0,1,1,2,1,0
490,8710000US3611935,"ZCTA5 11935, New York",6,4,1,1,2,0,0,0,0,2,0,0,0,2,0,0,0
491,8710000US3611937,"ZCTA5 11937, New York",70,44,7,11,8,11,3,2,2,26,7,5,6,6,0,1,1
492,8710000US3611939,"ZCTA5 11939, New York",2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
493,8710000US3611940,"ZCTA5 11940, New York",11,7,2,3,1,1,0,0,0,4,2,0,1,0,1,0,0
494,8710000US3611941,"ZCTA5 11941, New York",3,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
495,8710000US3611942,"ZCTA5 11942, New York",14,12,0,4,1,4,3,0,0,2,0,0,1,1,0,0,0
496,8710000US3611944,"ZCTA5 11944, New York",10,2,1,1,0,0,0,0,0,8,2,3,1,2,0,0,0
497,8710000US3611946,"ZCTA5 11946, New York",28,18,3,4,1,7,2,1,0,10,0,0,3,4,3,0,0
498,8710000US3611947,"ZCTA5 11947, New York",2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
499,8710000US3611948,"ZCTA5 11948, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,8710000US3611949,"ZCTA5 11949, New York",75,53,1,13,9,11,9,7,3,22,12,8,1,1,0,0,0
501,8710000US3611950,"ZCTA5 11950, New York",78,65,3,9,10,16,15,4,8,13,3,3,1,3,1,2,0
502,8710000US3611951,"ZCTA5 11951, New York",53,45,4,9,7,11,8,3,3,8,1,0,3,2,1,1,0
503,8710000US3611952,"ZCTA5 11952, New York",15,10,3,4,2,1,0,0,0,5,0,1,2,2,0,0,0
504,8710000US3611953,"ZCTA5 11953, New York",162,92,26,21,17,18,6,4,0,70,16,17,19,14,0,3,1
505,8710000US3611954,"ZCTA5 11954, New York",9,7,1,2,1,1,2,0,0,2,1,0,1,0,0,0,0
506,8710000US3611955,"ZCTA5 11955, New York",32,7,1,3,1,1,1,0,0,25,2,11,6,5,0,1,0
507,8710000US3611956,"ZCTA5 11956, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,8710000US3611957,"ZCTA5 11957, New York",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509,8710000US3611958,"ZCTA5 11958, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,8710000US3611959,"ZCTA5 11959, New York",3,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
511,8710000US3611960,"ZCTA5 11960, New York",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,8710000US3611961,"ZCTA5 11961, New York",74,46,9,12,11,1,8,1,4,28,9,9,7,3,0,0,0
513,8710000US3611962,"ZCTA5 11962, New York",5,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0
514,8710000US3611963,"ZCTA5 11963, New York",32,21,5,9,2,3,1,1,0,11,3,1,4,3,0,0,0
515,8710000US3611964,"ZCTA5 11964, New York",3,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0
516,8710000US3611965,"ZCTA5 11965, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
517,8710000US3611967,"ZCTA5 11967, New York",161,142,7,27,23,27,30,12,16,19,0,5,2,4,0,5,3
518,8710000US3611968,"ZCTA5 11968, New York",56,20,5,5,8,1,1,0,0,36,9,12,5,6,1,3,0
519,8710000US3611970,"ZCTA5 11970, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,8710000US3611971,"ZCTA5 11971, New York",11,4,0,1,1,1,1,0,0,7,0,5,1,1,0,0,0
521,8710000US3611972,"ZCTA5 11972, New York",4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
522,8710000US3611973,"ZCTA5 11973, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,8710000US3611975,"ZCTA5 11975, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,8710000US3611976,"ZCTA5 11976, New York",5,4,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
525,8710000US3611977,"ZCTA5 11977, New York",9,8,1,3,1,3,0,0,0,1,0,1,0,0,0,0,0
526,8710000US3611978,"ZCTA5 11978, New York",10,7,2,1,0,4,0,0,0,3,0,0,0,2,0,0,1
527,8710000US3611980,"ZCTA5 11980, New York",25,21,3,6,3,5,2,0,2,4,0,2,1,1,0,0,0
528,8710000US3612007,"ZCTA5 12007, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,8710000US3612008,"ZCTA5 12008, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530,8710000US3612009,"ZCTA5 12009, New York",32,21,0,3,8,7,2,0,1,11,6,2,2,1,0,0,0
531,8710000US3612010,"ZCTA5 12010, New York",75,48,8,14,8,10,5,1,2,27,8,6,5,8,0,0,0
532,8710000US3612015,"ZCTA5 12015, New York",10,9,4,2,2,0,1,0,0,1,0,1,0,0,0,0,0
533,8710000US3612017,"ZCTA5 12017, New York",3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
534,8710000US3612018,"ZCTA5 12018, New York",5,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
535,8710000US3612019,"ZCTA5 12019, New York",65,57,5,17,12,14,4,3,2,8,6,0,2,0,0,0,0
536,8710000US3612020,"ZCTA5 12020, New York",76,47,5,13,8,9,10,2,0,29,5,7,9,5,0,1,2
537,8710000US3612022,"ZCTA5 12022, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,8710000US3612023,"ZCTA5 12023, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
539,8710000US3612024,"ZCTA5 12024, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,8710000US3612025,"ZCTA5 12025, New York",5,4,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0
541,8710000US3612027,"ZCTA5 12027, New York",9,5,0,3,2,0,0,0,0,4,1,1,2,0,0,0,0
542,8710000US3612028,"ZCTA5 12028, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,8710000US3612029,"ZCTA5 12029, New York",2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
544,8710000US3612031,"ZCTA5 12031, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,8710000US3612032,"ZCTA5 12032, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
546,8710000US3612033,"ZCTA5 12033, New York",13,11,2,3,3,3,0,0,0,2,1,0,0,1,0,0,0
547,8710000US3612035,"ZCTA5 12035, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,8710000US3612036,"ZCTA5 12036, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,8710000US3612037,"ZCTA5 12037, New York",10,5,0,1,0,2,0,1,1,5,3,1,0,1,0,0,0
550,8710000US3612040,"ZCTA5 12040, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,8710000US3612041,"ZCTA5 12041, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,8710000US3612042,"ZCTA5 12042, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,8710000US3612043,"ZCTA5 12043, New York",32,13,2,5,3,2,1,0,0,19,4,7,7,0,0,1,0
554,8710000US3612045,"ZCTA5 12045, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,8710000US3612046,"ZCTA5 12046, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556,8710000US3612047,"ZCTA5 12047, New York",125,88,7,16,25,31,7,1,1,37,14,10,0,6,0,5,2
557,8710000US3612051,"ZCTA5 12051, New York",6,3,0,1,0,1,1,0,0,3,1,0,1,0,0,0,1
558,8710000US3612052,"ZCTA5 12052, New York",5,3,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0
559,8710000US3612053,"ZCTA5 12053, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560,8710000US3612054,"ZCTA5 12054, New York",128,90,5,21,24,26,9,4,1,38,9,11,8,6,0,4,0
561,8710000US3612056,"ZCTA5 12056, New York",4,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0
562,8710000US3612057,"ZCTA5 12057, New York",5,4,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0
563,8710000US3612058,"ZCTA5 12058, New York",3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
564,8710000US3612059,"ZCTA5 12059, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,8710000US3612060,"ZCTA5 12060, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
566,8710000US3612061,"ZCTA5 12061, New York",104,60,6,15,16,16,5,0,2,44,11,10,13,8,0,2,0
567,8710000US3612062,"ZCTA5 12062, New York",5,5,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
568,8710000US3612063,"ZCTA5 12063, New York",3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
569,8710000US3612064,"ZCTA5 12064, New York",3,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
570,8710000US3612065,"ZCTA5 12065, New York",577,397,33,89,84,133,35,13,10,180,45,50,44,29,0,9,3
571,8710000US3612066,"ZCTA5 12066, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,8710000US3612067,"ZCTA5 12067, New York",5,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
573,8710000US3612068,"ZCTA5 12068, New York",9,7,2,2,1,2,0,0,0,2,2,0,0,0,0,0,0
574,8710000US3612069,"ZCTA5 12069, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,8710000US3612070,"ZCTA5 12070, New York",3,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
576,8710000US3612071,"ZCTA5 12071, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,8710000US3612072,"ZCTA5 12072, New York",6,5,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0
578,8710000US3612074,"ZCTA5 12074, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,8710000US3612075,"ZCTA5 12075, New York",6,5,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0
580,8710000US3612076,"ZCTA5 12076, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,8710000US3612077,"ZCTA5 12077, New York",70,59,5,11,14,17,5,6,1,11,0,3,4,2,0,1,1
582,8710000US3612078,"ZCTA5 12078, New York",38,22,2,10,5,3,1,1,0,16,6,4,3,2,0,1,0
583,8710000US3612083,"ZCTA5 12083, New York",6,3,1,0,1,0,1,0,0,3,0,1,1,0,1,0,0
584,8710000US3612084,"ZCTA5 12084, New York",356,14,1,7,2,1,2,0,1,342,62,110,97,70,0,3,0
585,8710000US3612085,"ZCTA5 12085, New York",10,0,0,0,0,0,0,0,0,10,3,2,2,2,0,1,0
586,8710000US3612086,"ZCTA5 12086, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,8710000US3612087,"ZCTA5 12087, New York",2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
588,8710000US3612089,"ZCTA5 12089, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,8710000US3612090,"ZCTA5 12090, New York",8,7,1,2,2,2,0,0,0,1,1,0,0,0,0,0,0
590,8710000US3612092,"ZCTA5 12092, New York",2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
591,8710000US3612093,"ZCTA5 12093, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,8710000US3612094,"ZCTA5 12094, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,8710000US3612095,"ZCTA5 12095, New York",38,27,5,8,6,7,0,1,0,11,1,1,3,6,0,0,0
594,8710000US3612106,"ZCTA5 12106, New York",4,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1
595,8710000US3612108,"ZCTA5 12108, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,8710000US3612110,"ZCTA5 12110, New York",429,287,19,76,62,60,31,25,14,142,26,31,39,30,0,11,5
597,8710000US3612115,"ZCTA5 12115, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,8710000US3612116,"ZCTA5 12116, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,8710000US3612117,"ZCTA5 12117, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600,8710000US3612118,"ZCTA5 12118, New York",53,38,6,9,8,7,7,1,0,15,4,8,2,0,0,1,0
601,8710000US3612120,"ZCTA5 12120, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,8710000US3612121,"ZCTA5 12121, New York",4,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0
603,8710000US3612122,"ZCTA5 12122, New York",6,0,0,0,0,0,0,0,0,6,2,2,1,0,0,1,0
604,8710000US3612123,"ZCTA5 12123, New York",7,2,0,2,0,0,0,0,0,5,3,0,1,1,0,0,0
605,8710000US3612124,"ZCTA5 12124, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
606,8710000US3612125,"ZCTA5 12125, New York",3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
607,8710000US3612130,"ZCTA5 12130, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608,8710000US3612131,"ZCTA5 12131, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,8710000US3612132,"ZCTA5 12132, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
610,8710000US3612134,"ZCTA5 12134, New York",4,3,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
611,8710000US3612136,"ZCTA5 12136, New York",2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
612,8710000US3612137,"ZCTA5 12137, New York",2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
613,8710000US3612138,"ZCTA5 12138, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
614,8710000US3612139,"ZCTA5 12139, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,8710000US3612140,"ZCTA5 12140, New York",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
616,8710000US3612143,"ZCTA5 12143, New York",10,5,1,1,0,1,0,0,2,5,1,0,3,1,0,0,0
617,8710000US3612144,"ZCTA5 12144, New York",270,94,7,22,18,22,11,8,6,176,51,49,28,23,2,16,7
618,8710000US3612147,"ZCTA5 12147, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,8710000US3612148,"ZCTA5 12148, New York",68,67,5,15,21,20,4,1,1,1,1,0,0,0,0,0,0
620,8710000US3612149,"ZCTA5 12149, New York",4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
621,8710000US3612150,"ZCTA5 12150, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,8710000US3612151,"ZCTA5 12151, New York",2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
623,8710000US3612153,"ZCTA5 12153, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,8710000US3612154,"ZCTA5 12154, New York",2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,8710000US3612155,"ZCTA5 12155, New York",3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
626,8710000US3612156,"ZCTA5 12156, New York",2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
627,8710000US3612157,"ZCTA5 12157, New York",4,2,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0
628,8710000US3612158,"ZCTA5 12158, New York",38,31,1,8,8,9,3,1,1,7,3,1,1,1,0,1,0
629,8710000US3612159,"ZCTA5 12159, New York",171,112,11,24,20,44,7,4,2,59,19,20,10,7,0,3,0
630,8710000US3612160,"ZCTA5 12160, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,8710000US3612161,"ZCTA5 12161, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,8710000US3612164,"ZCTA5 12164, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,8710000US3612165,"ZCTA5 12165, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
634,8710000US3612166,"ZCTA5 12166, New York",3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
635,8710000US3612167,"ZCTA5 12167, New York",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
636,8710000US3612168,"ZCTA5 12168, New York",3,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
637,8710000US3612169,"ZCTA5 12169, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,8710000US3612170,"ZCTA5 12170, New York",5,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
639,8710000US3612172,"ZCTA5 12172, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640,8710000US3612173,"ZCTA5 12173, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,8710000US3612174,"ZCTA5 12174, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,8710000US3612175,"ZCTA5 12175, New York",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
643,8710000US3612176,"ZCTA5 12176, New York",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
644,8710000US3612177,"ZCTA5 12177, New York",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
645,8710000US3612180,"ZCTA5 12180, New York",556,96,13,33,18,17,10,2,3,460,121,170,109,39,2,15,4
646,8710000US3612182,"ZCTA5 12182, New York",25,14,6,2,2,3,1,0,0,11,4,2,2,1,0,2,0
647,8710000US3612183,"ZCTA5 12183, New York",17,3,1,0,0,1,1,0,0,14,6,5,2,1,0,0,0
648,8710000US3612184,"ZCTA5 12184, New York",19,15,2,6,5,0,2,0,0,4,1,1,2,0,0,0,0
649,8710000US3612185,"ZCTA5 12185, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,8710000US3612186,"ZCTA5 12186, New York",28,21,4,2,3,8,4,0,0,7,0,3,2,1,0,0,1
651,8710000US3612187,"ZCTA5 12187, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
652,8710000US3612188,"ZCTA5 12188, New York",64,46,3,12,11,10,4,5,1,18,7,2,3,1,1,2,2
653,8710000US3612189,"ZCTA5 12189, New York",291,101,7,10,21,38,16,4,5,190,52,54,38,25,4,11,6
654,8710000US3612190,"ZCTA5 12190, New York",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
655,8710000US3612192,"ZCTA5 12192, New York",3,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
656,8710000US3612193,"ZCTA5 12193, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
657,8710000US3612194,"ZCTA5 12194, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,8710000US3612195,"ZCTA5 12195, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,8710000US3612196,"ZCTA5 12196, New York",3,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
660,8710000US3612197,"ZCTA5 12197, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,8710000US3612198,"ZCTA5 12198, New York",25,17,4,3,2,4,3,0,1,8,2,5,1,0,0,0,0
662,8710000US3612202,"ZCTA5 12202, New York",64,14,1,1,5,1,2,2,2,50,12,6,5,11,7,6,3
663,8710000US3612203,"ZCTA5 12203, New York",589,200,34,55,42,35,20,11,3,389,114,118,90,43,5,14,5
664,8710000US3612204,"ZCTA5 12204, New York",253,43,3,15,13,4,2,4,2,210,47,55,55,47,0,4,2
665,8710000US3612205,"ZCTA5 12205, New York",477,247,16,52,61,55,37,11,15,230,73,67,48,30,1,7,4
666,8710000US3612206,"ZCTA5 12206, New York",314,52,16,8,14,3,4,3,4,262,64,106,45,29,5,9,4
667,8710000US3612207,"ZCTA5 12207, New York",29,0,0,0,0,0,0,0,0,29,8,7,3,4,0,6,1
668,8710000US3612208,"ZCTA5 12208, New York",434,121,18,32,19,22,16,12,2,313,91,97,61,30,3,24,7
669,8710000US3612209,"ZCTA5 12209, New York",154,75,6,16,16,12,10,11,4,79,17,15,10,17,6,8,6
670,8710000US3612210,"ZCTA5 12210, New York",146,20,7,7,3,2,0,0,1,126,76,35,14,1,0,0,0
671,8710000US3612211,"ZCTA5 12211, New York",176,170,13,49,40,36,20,5,7,6,0,2,2,1,0,0,1
672,8710000US3612222,"ZCTA5 12222, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
